/Users/nastasia/Desktop;
nastasia@packed.be
99 10:00:00 99 1
2019-05-08 14:46:37
||-||0
md5
1fb8bacaaa8cca80304dc124b3ac8117	/Users/nastasia/Desktop/demo/tagmanifest-md5.txt	8612282602
9e5ad981e0d29adc278f6a294b8c2aca	/Users/nastasia/Desktop/demo/bagit.txt	8612282599
2622c379d38e48d504db8483760f296a	/Users/nastasia/Desktop/demo/bag-info.txt	8612282597
d39313b4aba1acafc5bc5b534fa4a5ab	/Users/nastasia/Desktop/demo/CollectieX.csv	8612282601
9c1569bd57f1e68031ad81201a127824	/Users/nastasia/Desktop/demo/manifest-md5.txt	8612282603
df95e2036b0bca97a92be0fd1c60ce0a	/Users/nastasia/Desktop/demo/ODB00442.xml	8612282600
a11d90f0db13a123bdb4728b1169a8af	/Users/nastasia/Desktop/demo/data/ODB00448.jpg	8612282613
d6747b2e07b93eec55d9688a7ff3f993	/Users/nastasia/Desktop/demo/data/ODB00449.jpg	8612282614
5e6af09617ec07fda50de6ae69def238	/Users/nastasia/Desktop/demo/data/ODB00447.jpg	8612282612
b06cecacf67bfd289ce91058394256bf	/Users/nastasia/Desktop/demo/data/ODB00446.jpg	8612282605
82b49faa7b79a9f04bab79320a13794b	/Users/nastasia/Desktop/demo/data/ODB00444.jpg	8612282610
2d7ecb7b462e2704e17a7fdf4c143a3f	/Users/nastasia/Desktop/demo/data/ODB00450.jpg	8612282611
3094fd23c539cd071348e7948a127703	/Users/nastasia/Desktop/demo/data/ODB00451.jpg	8612282607
13aa7f0d453cd8bfd2a679602a92a23e	/Users/nastasia/Desktop/demo/data/ODB00445.jpg	8612282606
bac9ff286ed5648e21b06effe36c783e	/Users/nastasia/Desktop/demo/data/ODB00442.jpg	8612282608
3d8b851c9fb11c8b36d208acce3a2ee9	/Users/nastasia/Desktop/demo/data/ODB00443.jpg	8612282609
ea2ce8d4fac0cbf1c39cfbfce809e058	/Users/nastasia/Desktop/demo/2018-01.xml	8612282598
d4d2f382093be45a91516bf58b8c7211	/Users/nastasia/Desktop/Schermafbeelding 2019-05-02 om 14.27.38.png	8612074376
829d034715e467c52e670e2ad20e46f8	/Users/nastasia/Desktop/imagemagick.png	8611956369
194577a7e20bdcc7afbb718f502c134c	/Users/nastasia/Desktop/persoonlijke_stuff/.DS_Store	50445209
22821603803d5373ab562d24e1a98236	/Users/nastasia/Desktop/persoonlijke_stuff/te kopen (bol).txt	21980043
1141fa2085a044c2bcd3da0367241697	/Users/nastasia/Desktop/persoonlijke_stuff/filature 0001.jpg	35146073
088d9aeb1394ab753292ba52d6f6cc9f	/Users/nastasia/Desktop/persoonlijke_stuff/20171231_pecha_kucha_2017.pptx	42507491
8a78519ebdf6924bd5b9f74a72bf42d8	/Users/nastasia/Desktop/persoonlijke_stuff/factuur_1260839_klant_66408_1499417761.pdf	21981695
f310c877ef0f2f9dc4173eebda60eb9c	/Users/nastasia/Desktop/persoonlijke_stuff/verjaardag.jpg	26532654
b4955903987e1bcdd2737e3d62ce80ff	/Users/nastasia/Desktop/persoonlijke_stuff/IMG_20170901_194828244_HDR.jpg	26810806
5f0f44bd5df1ed426a9e0e7f3d2922ce	/Users/nastasia/Desktop/persoonlijke_stuff/vicky<3.jpg	63866207
8ff28ed46a5a1341d88c4c2233075329	/Users/nastasia/Desktop/nieuwsitem_IIIF.png	8612178125
bd729fee2cbf09668f0d99d122368cb3	/Users/nastasia/Desktop/circleci_aws_culturize.txt	8603001546
9df32bb4d2be15a6f86b05fa8b9f4544	/Users/nastasia/Desktop/20160407_07028_SFR kopie.jpg	8606853746
8553afe1c263e0de8559298ae062e2df	/Users/nastasia/Desktop/Schermafbeelding 2019-05-02 om 15.32.44.png	8612089041
387d602325ff40fbe3426f17e8a16c9f	/Users/nastasia/Desktop/Architectuur_VKC_v2.drawio	8611954822
eb2ef465535ff8c0691d8dda40d6fde9	/Users/nastasia/Desktop/.DS_Store	11400441
fe1e3dd2b5cf2ce95f454a991e9ab032	/Users/nastasia/Desktop/Schermafbeelding 2019-05-02 om 15.30.44.png	8612088916
6e5cf61e3f1c67a4cadb495f3544e34e	/Users/nastasia/Desktop/test/sf_2.csv	8608209696
45ef029decfb6dd7f5d8ce8e5ee2e0cb	/Users/nastasia/Desktop/test/sf_1.csv	8608209694
d41d8cd98f00b204e9800998ecf8427e	/Users/nastasia/Desktop/.localized	615740
e4ca687598099ab57c3f46648a2a04ab	/Users/nastasia/Desktop/Schermafbeelding 2019-05-02 om 13.50.11.png	8612064534
8490f89e7a12d18119e18da6a09e436f	/Users/nastasia/Desktop/clarifai-ebook-computer-vision-101-for-business-professionals.pdf	8611074821
c7a27a14d57c13936ca1071a84523a34	/Users/nastasia/Desktop/notities_VRS_Henk.txt	8608596309
31a756c6fb792a670649b34ba1745b5f	/Users/nastasia/Desktop/Schermafbeelding 2019-05-02 om 13.29.39.png	8612063112
5b2fda243c2042403afe8fddf054aa65	/Users/nastasia/Desktop/instance1.xml	8612134671
f14f6ad8734be6028bffaf5bded199af	/Users/nastasia/Desktop/Architectuur_VKC_v2-IIIF VKC prototype.png	8611956731
1c93a1c7442427ac89007b43875dff96	/Users/nastasia/Desktop/sjabloon_ADVN.txt	8608415602
5374d103434475391f98a82d119de7fb	/Users/nastasia/Desktop/VKC_IIIF_overzicht_componenten.png	8598326798
1879d0ff150f7654c970ed1d6d084916	/Users/nastasia/Desktop/list_images_drc	8611512063
d1f794518cbf4568d9ba10d0d6f4a8df	/Users/nastasia/Desktop/Reflectieformulier2_blanco_stagestudent.docx	8611833453
cbe8a2f9c4fc9f02a0d86fd97bb9e01a	/Users/nastasia/Desktop/Architectuur_vkc_v2.png	8611768546
a2cc252d51133ebfccebf73226ee9ad1	/Users/nastasia/Desktop/mysql_shizzle.txt	8608547316
a73c93acc2a23eee5217aa9228ac14f3	/Users/nastasia/Desktop/digitale_strategie_hasselt/.DS_Store	8608392211
e0d77c6fa891f2c0b692bf9ef516af53	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/warnings.csv	8603022657
e487d62b0a0d1efaae383e52e2f0c4c1	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/formats.csv	8603022652
521bafb0c361daaf8609fe3a2cad81a5	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/duplicates.csv	8603022671
fda71dac90a5fdeb84e1d74db73c3eb0	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/formatVersions.csv	8603022669
0e8b9f9896c25fd2cdcaae86f98c1b59	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/unidentified.csv	8603022658
fcd7b2abd32aee391ea41f3d90c51203	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/years.csv	8603022660
29c55622c441a6d5cdc99be159958423	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/mimetypes.csv	8603022661
64034e3199677f267341fb027f759006	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/csv_reports/errors.csv	8603022649
02509e7ed392dcdeda6f9715ebc9c3e6	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/siegfried.csv	8603022696
a2133f400682038bac5af21b676a278e	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/.assets/css/bootstrap.min.css	8603022675
2661bf32c4ff7bd9f5704e4e9d8d38e2	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/.assets/js/jquery-3.3.1.slim.min.js	8603022692
79aed5fa2e337d7e5f5f18d670872363	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/.assets/js/bootstrap.min.js	8603022700
ff53d606eddfc9ef7872620b8bfbbc7c	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/.assets/js/popper.min.js	8603022693
18e6ea649fe5f51cea33fccd1fc260cf	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/report.html	8603022653
5fefe31057141c83636613436ebbc113	/Users/nastasia/Desktop/digitale_strategie_hasselt/Hasel/tree.txt	8603022644
4501bc3f179b2bb358eaadbdfe1e188c	/Users/nastasia/Desktop/digitale_strategie_hasselt/Jenevermuseum_2/siegfried_folder_1.csv	8608255944
8c6e8e08ab0445436c5d79c5308e04b2	/Users/nastasia/Desktop/digitale_strategie_hasselt/Jenevermuseum_2/siegfried_folder_2.csv	8608255947
a29b1b6e22cb27256a2bb6627626a8d0	/Users/nastasia/Desktop/digitale_strategie_hasselt/Jenevermuseum_2/siegfried_folder_3.csv	8608255950
e54ae2bf68443c556d19c8913900ce03	/Users/nastasia/Desktop/digitale_strategie_hasselt/Jenevermuseum_2/siegfried_folder_7.csv	8608255962
a8e12ff655f6f308bf9d43e585b8c374	/Users/nastasia/Desktop/digitale_strategie_hasselt/Jenevermuseum_2/siegfried_folder_6.csv	8608403398
